2026-07-11 20:17:51 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 21:41:29 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 21:41:29 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:41:29 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 21:41:29 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 21:41:29 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 21:41:29 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 21:41:29 | INFO     | jarvis | load_projects:227 | Loaded 30 projects from workspace
2026-07-11 21:41:29 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:41:29 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 21:41:29 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 21:41:29 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 21:41:29 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 21:41:29 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:41:29 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 21:41:31 | INFO     | jarvis | process_message:80 | Processing message: hi jarvis
2026-07-11 21:41:52 | INFO     | jarvis | process_message:80 | Processing message: can you create a new project named web_application in the php directory?
2026-07-11 21:41:52 | INFO     | jarvis | dispatch:93 | Dispatching tool: create_project
2026-07-11 21:41:52 | INFO     | jarvis | dispatch:122 | Approval required for: create_project
2026-07-11 21:41:52 | INFO     | jarvis | request_approval:46 | Approval requested: create_project (risk: medium)
2026-07-11 21:41:55 | INFO     | jarvis | prompt_approval:99 | User approved: create_project
2026-07-11 21:41:55 | INFO     | jarvis | dispatch:157 | Executing tool: create_project
2026-07-11 21:41:55 | INFO     | jarvis | execute_tool:151 | Executing tool: create_project with args: {'name': 'web_application', 'parent': 'php'}
2026-07-11 21:41:55 | INFO     | jarvis | create_project:89 | Created project directory: /home/edb/php/web_application
2026-07-11 21:41:55 | INFO     | jarvis | create_project:102 | Project created: php/web_application
2026-07-11 21:41:55 | INFO     | jarvis | execute_tool:166 | Tool create_project executed: success=True
2026-07-11 21:41:55 | INFO     | jarvis | dispatch:179 | Tool executed: create_project - success=True
2026-07-11 21:42:30 | INFO     | jarvis | process_message:80 | Processing message: can you create the normal stack for php development in that new project, like indexes, and folders n
2026-07-11 21:42:30 | INFO     | jarvis | send_message:154 | Processing user message: can you create the normal stack for php development in that new project, like indexes, and folders n
2026-07-11 21:43:39 | INFO     | jarvis | process_message:80 | Processing message: can you list the files in the new project you made?
2026-07-11 21:43:39 | INFO     | jarvis | dispatch:93 | Dispatching tool: list_projects
2026-07-11 21:43:39 | INFO     | jarvis | dispatch:157 | Executing tool: list_projects
2026-07-11 21:43:39 | INFO     | jarvis | execute_tool:151 | Executing tool: list_projects with args: {}
2026-07-11 21:43:39 | INFO     | jarvis | load_projects:227 | Loaded 31 projects from workspace
2026-07-11 21:43:39 | INFO     | jarvis | execute_tool:166 | Tool list_projects executed: success=True
2026-07-11 21:43:39 | INFO     | jarvis | dispatch:179 | Tool executed: list_projects - success=True
2026-07-11 21:44:09 | INFO     | jarvis | process_message:80 | Processing message: the files in the new project directory you just made, the php/web_application directory
2026-07-11 21:44:09 | INFO     | jarvis | send_message:154 | Processing user message: the files in the new project directory you just made, the php/web_application directory
2026-07-11 21:53:00 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:53:00 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 21:53:00 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 21:53:00 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 21:53:00 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:53:00 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:53:00 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:53:00 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:53:00 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:53:00 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:57:10 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 21:57:10 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 21:57:10 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 21:57:10 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:57:10 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:57:10 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:57:10 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:57:10 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:57:10 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:58:08 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 21:58:08 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 21:58:08 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 21:58:08 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:08 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:08 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:08 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:08 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:58:08 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 21:58:19 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 21:58:19 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 21:58:19 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 21:58:19 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:19 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:19 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:58:19 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:58:19 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:58:19 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
